name,status,status_message,building_id,bathroom_spot_vent_hour,bedrooms,ceiling_fan,climate_zone_ba,climate_zone_iecc,clothes_dryer,clothes_washer,clothes_washer_presence,cooking_range,cooking_range_schedule,cooling_setpoint,cooling_setpoint_has_offset,cooling_setpoint_offset_magnitude,cooling_setpoint_offset_period,corridor,days_shifted,dehumidifier,dishwasher,door_area,doors,ducts,eaves,electric_vehicle,geometry_attic_type,geometry_building_type_recs,geometry_foundation_type,geometry_garage,geometry_house_size,geometry_number_units,geometry_stories,geometry_wall_type,heating_fuel,heating_setpoint,heating_setpoint_has_offset,heating_setpoint_offset_magnitude,heating_setpoint_offset_period,holiday_lighting,hot_water_distribution,hot_water_fixtures,hvac_system_cooling,hvac_system_cooling_type,hvac_system_heat_pump,hvac_system_heating_electricity,hvac_system_heating_fuel_oil,hvac_system_heating_natural_gas,hvac_system_heating_none,hvac_system_heating_other_fuel,hvac_system_heating_propane,hvac_system_heating_wood,hvac_system_is_heat_pump,infiltration,insulation_crawlspace,insulation_finished_basement,insulation_finished_roof,insulation_interzonal_floor,insulation_pier_beam,insulation_slab,insulation_unfinished_attic,insulation_unfinished_basement,insulation_wall,interior_shading,lighting,lighting_interior_use,lighting_other_use,location,location_city,location_latitude,location_longitude,location_region,location_state,location_weather_filename,location_weather_year,mechanical_ventilation,misc_extra_refrigerator,misc_freezer,misc_gas_fireplace,misc_gas_grill,misc_gas_lighting,misc_hot_tub_spa,misc_pool,misc_pool_heater,misc_pool_pump,misc_pool_schedule,misc_well_pump,natural_ventilation,neighbors,occupants,orientation,overhangs,plug_loads,plug_loads_schedule,pv,radiant_barrier_unfinished_attic,range_spot_vent_hour,refrigeration_schedule,refrigerator,roof_material,setpoint_demand_response,solar_hot_water,units_modeled,units_represented,usage_level,vintage,vintage_acs,water_heater,window_areas,windows,door_area_ft_2,duct_surface_area_ft_2,electricity_central_system_cooling_kwh,electricity_central_system_heating_kwh,electricity_central_system_pumps_cooling_kwh,electricity_central_system_pumps_heating_kwh,electricity_clothes_dryer_kwh,electricity_clothes_washer_kwh,electricity_cooking_range_kwh,electricity_cooling_kwh,electricity_exterior_holiday_lighting_kwh,electricity_exterior_lighting_kwh,electricity_fans_cooling_kwh,electricity_fans_heating_kwh,electricity_freezer_kwh,electricity_garage_lighting_kwh,electricity_heating_kwh,electricity_interior_equipment_kwh,electricity_interior_lighting_kwh,electricity_pumps_cooling_kwh,electricity_pumps_heating_kwh,electricity_pv_kwh,electricity_range_fan_kwh,electricity_water_systems_kwh,floor_area_attic_ft_2,floor_area_conditioned_ft_2,floor_area_lighting_ft_2,fuel_oil_central_system_heating_mbtu,fuel_oil_heating_mbtu,fuel_oil_water_systems_mbtu,hours_cooling_setpoint_not_met,hours_heating_setpoint_not_met,hvac_cooling_capacity_w,hvac_heating_capacity_w,hvac_heating_supp_capacity_w,natural_gas_central_system_heating_therm,natural_gas_heating_therm,natural_gas_hot_tub_heater_therm,natural_gas_interior_equipment_therm,natural_gas_water_systems_therm,net_site_electricity_kwh,net_site_energy_mbtu,propane_central_system_heating_mbtu,propane_clothes_dryer_mbtu,propane_heating_mbtu,propane_interior_equipment_mbtu,propane_water_systems_mbtu,roof_area_ft_2,size_cooling_system_kbtu_h,size_heating_system_kbtu_h,size_water_heater_gal,total_site_electricity_kwh,total_site_energy_mbtu,total_site_fuel_oil_mbtu,total_site_natural_gas_therm,total_site_propane_mbtu,total_site_wood_mbtu,wall_area_above_grade_conditioned_ft_2,wall_area_above_grade_exterior_ft_2,wall_area_below_grade_ft_2,window_area_ft_2,wood_heating_mbtu
diag Autogenerated 337,completed,completed normal,337,Hour21,4,National Average,Cold,5A,"Electric, 100% Usage","Standard, 100% Usage",Yes,"Electric, 100% Usage",National Average,72F,No,0F,None,None,Day100,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,In Finished Space,2 ft,None,Unfinished Attic,Single-Family Detached,Heated Basement,None,1500-2499,1,2+,WoodStud,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,"AC, SEER 15",Central,None,Electric Baseboard,None,None,None,None,None,,No,15 ACH50,None,Uninsulated,None,Uninsulated,None,None,"Ceiling R-19, Vented",None,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.7",100% CFL,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,4,South,None,100%,National Average,None,None,Hour20,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,<1950,,Electric Standard,F15 B15 L15 R15,"Low-E, Double, Non-metal, Air, L-Gain",20,720,0,0,0,0,,,,820.3718587,0,185.9060407,329.7296483,0,,0,28469.46576,5193.866922,909.0164336,0,0,0,,3961.580913,666.67,2000,2000,0,0,0,3694.67,1.17,6068.364497,16523.40263,0,0,0,,0,0,39869.93758,136.0417651,0,,0,0,0,745.36,20.71,56.38,50,39869.93758,136.0417651,0,0,0,0,1724.35,1816.95,862.18,255.02,0
diag Autogenerated 338,completed,completed normal,338,Hour5,3,National Average,Cold,5A,"Electric, 100% Usage","EnergyStar, 100% Usage",Yes,"Electric, 100% Usage",National Average,72F,No,0F,None,None,Day278,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,"30% Leakage, Uninsulated",2 ft,None,Unfinished Attic,Single-Family Detached,Unheated Basement,1 Car,1500-2499,1,1,Masonry,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,None,None,None,Electric Baseboard,None,None,None,None,None,,No,15 ACH50,None,None,None,Uninsulated,None,None,"Ceiling R-19, Vented",Uninsulated,"CMU, 6-in Hollow, Uninsulated","Summer = 0.7, Winter = 0.7",100% Incandescent,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,2,West,None,100%,National Average,None,None,Hour18,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,1950s,,Electric Standard,F15 B15 L15 R15,"Clear, Single, Metal",20,740,0,0,0,0,,,,0,0,349.0694196,0,0,,37.36246478,31583.128,4281.43791,1706.829093,0,0,0,,3608.344835,2000,2000,2288,0,0,0,2897.5,0,0,20886.80638,0,0,0,,0,0,41566.17172,141.8295516,0,,0,0,0,2558.06,0,71.27,50,41566.17172,141.8295516,0,0,0,0,1546.16,2053.94,1354.16,199.5,0
diag Autogenerated 339,completed,completed normal,339,Hour17,1,National Average,Cold,5A,"Electric, 100% Usage","EnergyStar, 100% Usage",Yes,"Electric, 100% Usage",National Average,72F,No,0F,None,None,Day35,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,In Finished Space,2 ft,None,Unfinished Attic,Single-Family Detached,Heated Basement,None,0-1499,1,1,WoodStud,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,"AC, SEER 10",Central,None,Electric Baseboard,None,None,None,None,None,,No,10 ACH50,None,Wall R-10,None,Uninsulated,None,None,"Ceiling R-49, Vented",None,"Wood Stud, R-11","Summer = 0.7, Winter = 0.7",100% CFL,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,1,North,None,100%,National Average,None,None,Hour11,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,1980s,,Electric Standard,F15 B15 L15 R15,"Low-E, Double, Non-metal, Air, L-Gain",20,320,0,0,0,0,,,,588.607115,0,92.95302036,161.0816549,0,,0,5666.573658,3199.318601,561.5644541,0,0,0,,2119.747525,500,1000,1000,0,0,0,3238.67,69.5,1945.990896,3992.117705,0,0,0,,0,0,12389.84603,42.27587564,0,,0,0,0,559.02,6.64,13.62,20,12389.84603,42.27587564,0,0,0,0,746.67,816.11,746.67,108.37,0
diag Autogenerated 340,completed,completed normal,340,Hour3,3,National Average,Cold,5A,"Electric, 100% Usage","EnergyStar, 100% Usage",Yes,"Electric, 100% Usage",National Average,72F,No,0F,None,None,Day148,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,In Finished Space,2 ft,None,Unfinished Attic,Single-Family Detached,Heated Basement,2 Car,3500+,1,2+,WoodStud,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,"FIXME Room AC, EER 10.7, 20% Conditioned",Room,None,Electric Baseboard,None,None,None,None,None,,No,6 ACH50,None,Uninsulated,None,Uninsulated,None,None,"Ceiling R-38, Vented",None,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.7",100% CFL,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,2,East,None,100%,National Average,None,None,Hour17,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,1960s,,Electric Standard,F15 B15 L15 R15,"Low-E, Double, Non-metal, Air, L-Gain",20,1620,0,0,0,0,,,,2421.035668,0,418.2885916,0,0,,34.66827132,43678.1418,4860.854025,1777.646383,0,0,0,,3317.193511,1884,4500,5076,0,0,0,81.33,0,8374.168856,24344.95432,0,0,0,,0,0,56507.82825,192.8125591,0,,0,0,0,2106.38,28.57,83.07,50,56507.82825,192.8125591,0,0,0,0,2860.01,3345.68,1046.01,382.17,0
diag Autogenerated 341,completed,completed normal,341,Hour7,4,National Average,Cold,5A,"Electric, 100% Usage","EnergyStar, 100% Usage",Yes,"Electric, 100% Usage",National Average,72F,No,0F,None,None,Day306,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,In Finished Space,2 ft,None,Unfinished Attic,Single-Family Detached,Heated Basement,None,2500-3499,1,2+,Masonry,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,"AC, SEER 13",Central,None,Electric Baseboard,None,None,None,None,None,,No,6 ACH50,None,Wall R-10,None,R-19,None,None,"Ceiling R-30, Vented",None,"CMU, 6-in Hollow, R-11","Summer = 0.7, Winter = 0.7",100% CFL,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,5,North,None,100%,National Average,None,None,Hour14,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,1990s,,Electric Standard,F15 B15 L15 R15,"Clear, Double, Non-metal, Air",20,1080,0,0,0,0,,,,1017.670221,0,278.8590611,353.6577039,0,,0,24290.27514,5735.007531,1256.468413,0,0,0,,4443.077058,1000,3000,3000,0,0,0,3582.33,2.67,6144.522149,14695.99223,0,0,0,,0,0,37375.01513,127.5287431,0,,0,0,0,1118.03,20.97,50.14,50,37375.01513,127.5287431,0,0,0,0,2111.89,2250.78,1055.95,313.16,0
diag Autogenerated 342,completed,completed normal,342,Hour16,2,National Average,Cold,5A,"Electric, 100% Usage","EnergyStar, 100% Usage",Yes,"Electric, 100% Usage",National Average,72F,No,0F,None,None,Day23,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,In Finished Space,2 ft,None,Unfinished Attic,Single-Family Detached,Heated Basement,2 Car,1500-2499,1,2+,Masonry,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,"AC, SEER 10",Central,None,Electric Baseboard,None,None,None,None,None,,No,15 ACH50,None,Uninsulated,None,Uninsulated,None,None,"Ceiling R-19, Vented",None,"CMU, 6-in Hollow, Uninsulated","Summer = 0.7, Winter = 0.7",100% CFL,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,2,West,None,100%,National Average,None,None,Hour7,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,1950s,,Electric Standard,F15 B15 L15 R15,"Low-E, Double, Non-metal, Air, L-Gain",20,720,0,0,0,0,,,,1201.708002,0,185.9060407,322.3254186,0,,34.66827132,32153.92543,4504.998249,909.0164336,0,0,0,,2023.394683,1050.67,2000,2576,0,0,0,3736,0,6404.299894,18381.54249,0,0,0,,0,0,41335.94253,141.0439776,0,,0,0,0,1161.93,21.85,62.72,40,41335.94253,141.0439776,0,0,0,0,2036.33,2395.62,634.17,258.62,0
diag Autogenerated 343,completed,completed normal,343,Hour21,3,National Average,Cold,5A,"Electric, 100% Usage","Standard, 100% Usage",Yes,"Electric, 100% Usage",National Average,72F,No,0F,None,None,Day182,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,"20% Leakage, Uninsulated",2 ft,None,Unfinished Attic,Single-Family Detached,Unheated Basement,None,1500-2499,1,1,Masonry,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,"FIXME Room AC, EER 10.7, 20% Conditioned",Room,None,Electric Baseboard,None,None,None,None,None,,No,15 ACH50,None,None,None,Uninsulated,None,None,"Ceiling R-19, Vented",Uninsulated,"Brick, 12-in, 3-wythe, Uninsulated","Summer = 0.7, Winter = 0.7",100% Incandescent,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,4,West,None,100%,National Average,None,None,Hour9,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,<1950,,Electric Standard,F15 B15 L15 R15,"Clear, Single, Non-metal",20,740,0,0,0,0,,,,2265.751758,0,349.0694196,0,0,,0,28962.8432,4932.206146,1706.829093,0,0,0,,3388.837487,2000,2000,2000,0,0,0,196.5,0,5414.887809,18899.23881,0,0,0,,0,0,41605.5371,141.9638718,0,,0,0,0,2236.07,18.48,64.49,50,41605.5371,141.9638718,0,0,0,0,1493.33,1771.11,1493.33,220.37,0
diag Autogenerated 344,completed,completed normal,344,Hour8,4,National Average,Cold,5A,"Electric, 100% Usage","EnergyStar, 100% Usage",Yes,"Electric, 100% Usage",National Average,72F,No,0F,None,None,Day97,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,"30% Leakage, R-4",2 ft,None,Unfinished Attic,Single-Family Detached,Slab,3 Car,3500+,1,1,Masonry,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,"AC, SEER 13",Central,None,Electric Baseboard,None,None,None,None,None,,No,7 ACH50,None,None,None,Uninsulated,None,Uninsulated,"Ceiling R-13, Vented",None,"CMU, 6-in Hollow, Uninsulated","Summer = 0.7, Winter = 0.7",100% Incandescent,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,4,East,None,100%,National Average,None,None,Hour19,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,1960s,,Electric Standard,F15 B15 L15 R15,"Clear, Double, Metal, Air",20,1665,0,0,0,0,,,,1652.115531,0,785.4061941,573.7789149,0,,92.82839187,31458.40377,5426.088085,3337.825864,0,0,0,,4121.897954,4500,4500,5364,0,0,0,0,0,44542.46968,26103.56717,0,0,0,,0,0,47448.3447,161.9003429,0,,0,0,0,5997.13,151.99,89.07,66,47448.3447,161.9003429,0,0,0,0,2345.06,3384.06,0,290.53,0
diag Autogenerated 345,completed,completed normal,345,Hour17,4,National Average,Cold,5A,"Electric, 100% Usage","EnergyStar, 100% Usage",Yes,"Electric, 100% Usage",National Average,72F,No,0F,None,None,Day0,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,In Finished Space,2 ft,None,Unfinished Attic,Single-Family Detached,Heated Basement,None,1500-2499,1,2+,WoodStud,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,None,None,None,Electric Baseboard,None,None,None,None,None,,No,15 ACH50,None,Uninsulated,None,Uninsulated,None,None,"Ceiling R-19, Vented",None,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.7",100% CFL,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,1,East,None,100%,National Average,None,None,Hour14,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,<1950,,Electric Standard,F15 B15 L15 R15,"Clear, Double, Non-metal, Air",20,720,0,0,0,0,,,,0,0,185.9060407,0,0,,0,29334.61016,4683.616445,909.0164336,0,0,0,,3758.86591,666.67,2000,2000,0,0,0,6485.67,0,0,17091.84714,0,0,0,,0,0,38872.01499,132.6367146,0,,0,0,0,745.36,0,58.32,50,38872.01499,132.6367146,0,0,0,0,1724.35,1816.95,862.18,255.02,0
diag Autogenerated 346,completed,completed normal,346,Hour2,2,National Average,Cold,5A,"Electric, 100% Usage","EnergyStar, 100% Usage",Yes,"Electric, 100% Usage",National Average,72F,No,0F,None,None,Day271,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,In Finished Space,2 ft,None,Unfinished Attic,Single-Family Detached,Heated Basement,None,0-1499,1,1,WoodStud,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,"FIXME Room AC, EER 10.7, 20% Conditioned",Room,None,Electric Baseboard,None,None,None,None,None,,No,15 ACH50,None,Uninsulated,None,Uninsulated,None,None,"Ceiling R-19, Vented",None,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.7",100% Incandescent,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,2,East,None,100%,National Average,None,None,Hour15,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,<1950,,Electric Standard,F15 B15 L15 R15,"Low-E, Double, Non-metal, Air, L-Gain",20,320,0,0,0,0,,,,1240.984059,0,174.5347098,0,0,,0,11914.67354,3417.967496,1054.430385,0,0,0,,2662.402629,500,1000,1000,0,0,0,314,5.83,2773.087641,7694.443354,0,0,0,,0,0,20464.99282,69.82939816,0,,0,0,0,559.02,9.46,26.25,30,20464.99282,69.82939816,0,0,0,0,746.67,816.11,746.67,108.37,0
diag Autogenerated 347,completed,completed normal,347,Hour7,4,National Average,Cold,5A,"Electric, 100% Usage","EnergyStar, 100% Usage",Yes,"Propane, 100% Usage",National Average,72F,No,0F,None,None,Day339,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,"20% Leakage, Uninsulated",2 ft,None,Unfinished Attic,Single-Family Detached,Unheated Basement,2 Car,1500-2499,1,1,Masonry,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,"AC, SEER 10",Central,None,Electric Baseboard,None,None,None,None,None,,No,10 ACH50,None,None,None,Uninsulated,None,None,"Ceiling R-19, Vented",Uninsulated,"CMU, 6-in Hollow, Uninsulated","Summer = 0.7, Winter = 0.7",100% CFL,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,4,North,None,100%,National Average,None,None,Hour21,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,1960s,,Electric Standard,F15 B15 L15 R15,"Clear, Double, Non-metal, Air",20,740,0,0,0,0,,,,1426.968057,0,185.9060407,338.3257524,0,,34.66827132,26804.16581,4250.482607,909.0164336,0,0,0,,4181.521669,2000,2000,2576,0,0,0,43.33,0,5765.764438,16344.68299,0,0,0,,0,0,38131.05464,133.4402697,0,,0,3.331814716,0,2880.06,19.67,55.77,50,38131.05464,133.4402697,0,0,3.331814716,0,1597.24,2179.02,1309.24,192.76,0
diag Autogenerated 348,completed,completed normal,348,Hour20,2,National Average,Cold,5A,"Electric, 100% Usage","EnergyStar, 100% Usage",Yes,"Electric, 100% Usage",National Average,72F,No,0F,None,None,Day238,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,In Finished Space,2 ft,None,Unfinished Attic,Single-Family Detached,Heated Basement,None,0-1499,1,1,WoodStud,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,None,None,None,Electric Baseboard,None,None,None,None,None,,No,15 ACH50,None,Uninsulated,None,Uninsulated,None,None,"Ceiling R-38, Vented",None,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.7",100% CFL,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,2,East,None,100%,National Average,None,None,Hour8,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,<1950,,Electric Standard,F15 B15 L15 R15,"Clear, Double, Non-metal, Air",20,320,0,0,0,0,,,,0,0,92.95302036,0,0,,0,11731.14809,3257.991619,561.5644541,0,0,0,,2148.372166,500,1000,1000,0,0,0,7029.66,10.17,0,7718.909212,0,0,0,,0,0,17792.02935,60.70887551,0,,0,0,0,559.02,0,26.34,30,17792.02935,60.70887551,0,0,0,0,746.67,816.11,746.67,108.37,0
diag Autogenerated 349,completed,completed normal,349,Hour7,2,National Average,Cold,5A,"Electric, 100% Usage","Standard, 100% Usage",Yes,"Electric, 100% Usage",National Average,72F,No,0F,None,None,Day33,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,"10% Leakage, Uninsulated",2 ft,None,Unfinished Attic,Single-Family Detached,Unheated Basement,None,0-1499,1,1,WoodStud,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,"AC, SEER 8",Central,None,Electric Baseboard,None,None,None,None,None,,No,15 ACH50,None,None,None,Uninsulated,None,None,"Ceiling R-19, Vented",Uninsulated,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.7",100% Incandescent,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,2,North,None,100%,National Average,None,None,Hour13,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,1960s,,Electric Standard,F15 B15 L15 R15,"Clear, Double, Metal, Air",20,370,0,0,0,0,,,,1579.559884,0,174.5347098,342.5348767,0,,0,20156.98513,3536.526011,1054.430385,0,0,0,,3741.462603,1000,1000,1000,0,0,0,108.5,0,4760.269846,12182.25931,0,0,0,,0,0,30586.0336,104.3637951,0,,0,0,0,1118.03,16.24,41.57,30,30586.0336,104.3637951,0,0,0,0,1055.95,1194.84,1055.95,154.76,0
diag Autogenerated 350,completed,completed normal,350,Hour4,3,National Average,Cold,5A,"Electric, 100% Usage","EnergyStar, 100% Usage",Yes,"Electric, 100% Usage",National Average,72F,No,0F,None,None,Day73,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,"20% Leakage, Uninsulated",2 ft,None,Unfinished Attic,Single-Family Detached,Unheated Basement,2 Car,2500-3499,1,1,WoodStud,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,"AC, SEER 13",Central,None,Electric Baseboard,None,None,None,None,None,,No,10 ACH50,None,None,None,Uninsulated,None,None,"Ceiling R-38, Vented",Uninsulated,"Wood Stud, R-7","Summer = 0.7, Winter = 0.7",100% Incandescent,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,2,East,None,100%,National Average,None,None,Hour10,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,1970s,,Electric Standard,F15 B15 L15 R15,"Clear, Double, Non-metal, Air",20,1110,0,0,0,0,,,,1196.760172,0,523.6041294,344.1393735,0,,65.09542832,28982.00965,4344.854269,2359.227802,0,0,0,,3789.851715,3000,3000,3576,0,0,0,156.5,0,6017.948476,18116.01181,0,0,0,,0,0,41605.54253,141.9638903,0,,0,0,0,3998.09,20.53,61.81,50,41605.54253,141.9638903,0,0,0,0,1914.73,2635.4,1626.73,240.38,0
diag Autogenerated 351,completed,completed normal,351,Hour7,3,National Average,Cold,5A,"Electric, 100% Usage","EnergyStar, 100% Usage",Yes,"Electric, 100% Usage",National Average,72F,No,0F,None,None,Day138,None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,"30% Leakage, Uninsulated",2 ft,None,Finished Attic or Cathedral Ceilings,Single-Family Detached,Unheated Basement,1 Car,2500-3499,1,1,WoodStud,Electricity,70F,No,0F,None,No Exterior Use,"Uninsulated, TrunkBranch, Copper",100% Usage,"AC, SEER 8",Central,None,Electric Baseboard,None,None,None,None,None,,No,8 ACH50,None,None,None,R-13,None,None,"Ceiling R-19, Vented",Uninsulated,"Wood Stud, R-11","Summer = 0.7, Winter = 0.7",100% CFL,100% Usage,100% Usage,MI_Detroit.Metro.AP.725370,Detroit Metropolitan Arpt,42.22,-83.35,CR04,MI,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,TMY3,None,None,None,None,None,None,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",Left/Right at 15ft,2,East,None,100%,National Average,None,None,Hour17,National Average,EF 15.9,"Asphalt Shingles, Medium",,None,1,1,Medium,1980s,,Electric Standard,F15 B15 L15 R15,"Clear, Double, Non-metal, Air",20,1110,0,0,0,0,,,,2050.185401,0,278.8590611,444.1380215,0,,19.89835691,29654.27852,4991.100672,1256.468413,0,0,0,,3076.180845,3000,3000,3288,0,0,0,48.67,0,7326.740042,17678.51058,0,0,0,,0,0,41771.10929,142.5288271,0,,0,0,0,3676.1,25,60.32,50,41771.10929,142.5288271,0,0,0,0,1872.33,2519,1680.33,248.42,0
