,COP NEEP 50,,,,,,,,,,,
5137,4.872400007,,,,,,,,,,,
5138,4.830400007,,,,,,,,,,,
5139,4.830400007,,,,,,,,,,,
5140,4.780000007,,,,,,,,,,,
5141,4.729600007,,,,,,,,,,,
5142,4.729600007,,,,,,,,,,,
5143,4.830400007,,,,,,,,,,,
5144,4.922800007,,,,,,,,,,,
5145,5.107600008,,,,,,,,,,,
5146,5.292400009,,,,,,,,,,,
5147,5.435200009,,,,,,,,,,,
5148,5.435200009,,,,,,,,,,,
5149,5.435200009,,,,,,,,,,,
5150,5.56960001,,,,,,,,,,,
5151,5.52760001,,,,,,,,,,,
5152,5.47720001,,,,,,,,,,,
5153,5.47720001,,,,,,,,,,,
5154,5.47720001,,,,,,,,,,,
5155,5.384800009,,,,,,,,,,,
5156,5.250400009,,,,,,,,,,,
5157,5.149600008,,,,,,,,,,,
5158,5.057200008,,,,,,,,,,,
5159,5.015200008,,,,,,,,,,,
5160,5.015200008,,,,,,,,,,,
5161,4.922800007,,,,,,,,,,,
5162,4.830400007,,,,,,,,,,,
5163,4.830400007,,,,,,,,,,,
5164,4.830400007,,,,,,,,,,,
5165,4.780000007,,,,,,,,,,,
5166,4.729600007,,,,,,,,,,,
5167,4.922800007,,,,,,,,,,,
5168,5.057200008,,,,,,,,,,,
5169,5.200000008,,,,,,,,,,,
5170,5.384800009,,,,,,,,,,,
5171,5.52760001,,,,,,,,,,,
5172,5.56960001,,,,,,,,,,,
5173,5.62000001,,,,,,,,,,,
5174,5.67040001,,,,,,,,,,,
5175,5.67040001,,,,,,,,,,,
5176,5.67040001,,,,,,,,,,,
5177,5.67040001,,,,,,,,,,,
5178,5.56960001,,,,,,,,,,,
5179,5.435200009,,,,,,,,,,,
5180,5.292400009,,,,,,,,,,,
5181,5.250400009,,,,,,,,,,,
5182,5.107600008,,,,,,,,,,,
5183,5.107600008,,,,,,,,,,,
5184,5.107600008,,,,,,,,,,,
5185,5.057200008,,,,,,,,,,,
5186,5.057200008,,,,,,,,,,,
5187,5.015200008,,,,,,,,,,,
5188,4.964800007,,,,,,,,,,,
5189,4.922800007,,,,,,,,,,,
5190,4.964800007,,,,,,,,,,,
5191,5.057200008,,,,,,,,,,,
5192,5.292400009,,,,,,,,,,,
5193,5.47720001,,,,,,,,,,,
5194,5.62000001,,,,,,,,,,,
5195,5.67040001,,,,,,,,,,,
5196,5.762800011,,,,,,,,,,,
5197,5.804800011,,,,,,,,,,,
5198,5.855200011,,,,,,,,,,,
5199,5.855200011,,,,,,,,,,,
5200,5.897200011,,,,,,,,,,,
5201,5.804800011,,,,,,,,,,,
5202,5.762800011,,,,,,,,,,,
5203,5.62000001,,,,,,,,,,,
5204,5.52760001,,,,,,,,,,,
5205,5.435200009,,,,,,,,,,,
5206,5.342800009,,,,,,,,,,,
5207,5.250400009,,,,,,,,,,,
5208,5.200000008,,,,,,,,,,,
5209,5.200000008,,,,,,,,,,,
5210,5.149600008,,,,,,,,,,,
5211,5.107600008,,,,,,,,,,,
5212,5.200000008,,,,,,,,,,,
5213,5.149600008,,,,,,,,,,,
5214,5.057200008,,,,,,,,,,,
5215,5.107600008,,,,,,,,,,,
5216,5.342800009,,,,,,,,,,,
5217,5.342800009,,,,,,,,,,,
5218,5.56960001,,,,,,,,,,,
5219,5.52760001,,,,,,,,,,,
5220,5.67040001,,,,,,,,,,,
5221,5.67040001,,,,,,,,,,,
5222,5.62000001,,,,,,,,,,,
5223,5.47720001,,,,,,,,,,,
5224,5.250400009,,,,,,,,,,,
5225,5.250400009,,,,,,,,,,,
5226,5.250400009,,,,,,,,,,,
5227,5.015200008,,,,,,,,,,,
5228,5.015200008,,,,,,,,,,,
5229,5.015200008,,,,,,,,,,,
5230,4.964800007,,,,,,,,,,,
5231,4.964800007,,,,,,,,,,,
5232,4.964800007,,,,,,,,,,,
5233,4.922800007,,,,,,,,,,,
5234,4.922800007,,,,,,,,,,,
5235,4.872400007,,,,,,,,,,,
5236,4.872400007,,,,,,,,,,,
5237,4.872400007,,,,,,,,,,,
5238,4.872400007,,,,,,,,,,,
5239,4.872400007,,,,,,,,,,,
5240,5.015200008,,,,,,,,,,,
5241,5.107600008,,,,,,,,,,,
5242,5.149600008,,,,,,,,,,,
5243,5.342800009,,,,,,,,,,,
5244,5.342800009,,,,,,,,,,,
5245,5.384800009,,,,,,,,,,,
5246,5.52760001,,,,,,,,,,,
5247,5.52760001,,,,,,,,,,,
5248,5.56960001,,,,,,,,,,,
5249,5.47720001,,,,,,,,,,,
5250,5.435200009,,,,,,,,,,,
5251,5.342800009,,,,,,,,,,,
5252,5.200000008,,,,,,,,,,,
5253,5.149600008,,,,,,,,,,,
5254,5.149600008,,,,,,,,,,,
5255,5.107600008,,,,,,,,,,,
5256,5.107600008,,,,,,,,,,,
5257,5.107600008,,,,,,,,,,,
5258,5.057200008,,,,,,,,,,,
5259,5.057200008,,,,,,,,,,,
5260,5.015200008,,,,,,,,,,,
5261,4.964800007,,,,,,,,,,,
5262,4.964800007,,,,,,,,,,,
5263,4.964800007,,,,,,,,,,,
5264,5.015200008,,,,,,,,,,,
5265,5.149600008,,,,,,,,,,,
5266,5.250400009,,,,,,,,,,,
5267,5.342800009,,,,,,,,,,,
5268,5.384800009,,,,,,,,,,,
5269,5.47720001,,,,,,,,,,,
5270,5.52760001,,,,,,,,,,,
5271,5.62000001,,,,,,,,,,,
5272,5.47720001,,,,,,,,,,,
5273,5.47720001,,,,,,,,,,,
5274,5.435200009,,,,,,,,,,,
5275,5.292400009,,,,,,,,,,,
5276,5.250400009,,,,,,,,,,,
5277,5.057200008,,,,,,,,,,,
5278,5.057200008,,,,,,,,,,,
5279,5.057200008,,,,,,,,,,,
5280,4.964800007,,,,,,,,,,,
5281,4.964800007,,,,,,,,,,,
5282,4.872400007,,,,,,,,,,,
5283,4.830400007,,,,,,,,,,,
5284,4.729600007,,,,,,,,,,,
5285,4.687600006,,,,,,,,,,,
5286,4.687600006,,,,,,,,,,,
5287,4.830400007,,,,,,,,,,,
5288,4.964800007,,,,,,,,,,,
5289,5.057200008,,,,,,,,,,,
5290,5.200000008,,,,,,,,,,,
5291,5.342800009,,,,,,,,,,,
5292,5.435200009,,,,,,,,,,,
5293,5.47720001,,,,,,,,,,,
5294,5.56960001,,,,,,,,,,,
5295,5.52760001,,,,,,,,,,,
5296,5.56960001,,,,,,,,,,,
5297,5.384800009,,,,,,,,,,,
5298,5.250400009,,,,,,,,,,,
5299,5.292400009,,,,,,,,,,,
5300,5.200000008,,,,,,,,,,,
5301,5.107600008,,,,,,,,,,,
5302,5.057200008,,,,,,,,,,,
5303,5.057200008,,,,,,,,,,,
5304,5.057200008,,,,,,,,,,,
5305,5.015200008,,,,,,,,,,,
5306,4.964800007,,,,,,,,,,,
5307,4.922800007,,,,,,,,,,,
5308,4.872400007,,,,,,,,,,,
5309,4.872400007,,,,,,,,,,,
5310,4.872400007,,,,,,,,,,,
5311,4.922800007,,,,,,,,,,,
5312,5.015200008,,,,,,,,,,,
5313,5.107600008,,,,,,,,,,,
5314,5.250400009,,,,,,,,,,,
5315,5.292400009,,,,,,,,,,,
5316,5.384800009,,,,,,,,,,,
5317,5.47720001,,,,,,,,,,,
5318,5.47720001,,,,,,,,,,,
5319,5.384800009,,,,,,,,,,,
5320,5.384800009,,,,,,,,,,,
5321,5.47720001,,,,,,,,,,,
5322,5.384800009,,,,,,,,,,,
5323,5.342800009,,,,,,,,,,,
5324,5.200000008,,,,,,,,,,,
5325,5.057200008,,,,,,,,,,,
5326,4.964800007,,,,,,,,,,,
5327,4.830400007,,,,,,,,,,,
5328,4.729600007,,,,,,,,,,,
5329,4.637200006,,,,,,,,,,,
5330,4.637200006,,,,,,,,,,,
5331,4.637200006,,,,,,,,,,,
5332,4.544800006,,,,,,,,,,,
5333,4.502800006,,,,,,,,,,,
5334,4.502800006,,,,,,,,,,,
5335,4.687600006,,,,,,,,,,,
5336,4.872400007,,,,,,,,,,,
5337,5.057200008,,,,,,,,,,,
5338,5.292400009,,,,,,,,,,,
5339,5.435200009,,,,,,,,,,,
5340,5.52760001,,,,,,,,,,,
5341,5.56960001,,,,,,,,,,,
5342,5.52760001,,,,,,,,,,,
5343,5.56960001,,,,,,,,,,,
5344,5.435200009,,,,,,,,,,,
5345,5.015200008,,,,,,,,,,,
5346,5.200000008,,,,,,,,,,,
5347,5.107600008,,,,,,,,,,,
5348,5.015200008,,,,,,,,,,,
5349,5.015200008,,,,,,,,,,,
5350,4.964800007,,,,,,,,,,,
5351,4.922800007,,,,,,,,,,,
5352,4.922800007,,,,,,,,,,,
5353,4.922800007,,,,,,,,,,,
5354,4.872400007,,,,,,,,,,,
5355,4.830400007,,,,,,,,,,,
5356,4.780000007,,,,,,,,,,,
5357,4.729600007,,,,,,,,,,,
5358,4.729600007,,,,,,,,,,,
5359,4.830400007,,,,,,,,,,,
5360,5.015200008,,,,,,,,,,,
5361,5.250400009,,,,,,,,,,,
5362,5.342800009,,,,,,,,,,,
5363,5.384800009,,,,,,,,,,,
5364,5.384800009,,,,,,,,,,,
5365,5.47720001,,,,,,,,,,,
5366,5.384800009,,,,,,,,,,,
5367,5.47720001,,,,,,,,,,,
5368,5.52760001,,,,,,,,,,,
5369,5.250400009,,,,,,,,,,,
5370,5.200000008,,,,,,,,,,,
5371,5.200000008,,,,,,,,,,,
5372,5.057200008,,,,,,,,,,,
5373,5.057200008,,,,,,,,,,,
5374,5.015200008,,,,,,,,,,,
5375,4.964800007,,,,,,,,,,,
5376,4.922800007,,,,,,,,,,,
5377,4.830400007,,,,,,,,,,,
5378,4.780000007,,,,,,,,,,,
5379,4.729600007,,,,,,,,,,,
5380,4.687600006,,,,,,,,,,,
5381,4.637200006,,,,,,,,,,,
5382,4.687600006,,,,,,,,,,,
5383,4.830400007,,,,,,,,,,,
5384,5.057200008,,,,,,,,,,,
5385,5.292400009,,,,,,,,,,,
5386,5.384800009,,,,,,,,,,,
5387,5.47720001,,,,,,,,,,,
5388,5.52760001,,,,,,,,,,,
5389,5.47720001,,,,,,,,,,,
5390,5.47720001,,,,,,,,,,,
5391,5.435200009,,,,,,,,,,,
5392,5.435200009,,,,,,,,,,,
5393,5.435200009,,,,,,,,,,,
5394,5.47720001,,,,,,,,,,,
5395,5.384800009,,,,,,,,,,,
5396,5.250400009,,,,,,,,,,,
5397,5.200000008,,,,,,,,,,,
5398,5.107600008,,,,,,,,,,,
5399,5.057200008,,,,,,,,,,,
5400,5.015200008,,,,,,,,,,,
5401,4.964800007,,,,,,,,,,,
5402,4.922800007,,,,,,,,,,,
5403,4.872400007,,,,,,,,,,,
5404,4.830400007,,,,,,,,,,,
5405,4.729600007,,,,,,,,,,,
5406,4.729600007,,,,,,,,,,,
5407,4.872400007,,,,,,,,,,,
5408,5.057200008,,,,,,,,,,,
5409,5.292400009,,,,,,,,,,,
5410,5.435200009,,,,,,,,,,,
5411,5.52760001,,,,,,,,,,,
5412,5.62000001,,,,,,,,,,,
5413,5.62000001,,,,,,,,,,,
5414,5.67040001,,,,,,,,,,,
5415,5.67040001,,,,,,,,,,,
5416,5.67040001,,,,,,,,,,,
5417,5.71240001,,,,,,,,,,,
5418,5.62000001,,,,,,,,,,,
5419,5.47720001,,,,,,,,,,,
5420,5.435200009,,,,,,,,,,,
5421,5.292400009,,,,,,,,,,,
5422,5.250400009,,,,,,,,,,,
5423,5.200000008,,,,,,,,,,,
5424,5.107600008,,,,,,,,,,,
5425,4.964800007,,,,,,,,,,,
5426,4.922800007,,,,,,,,,,,
5427,4.922800007,,,,,,,,,,,
5428,4.872400007,,,,,,,,,,,
5429,4.872400007,,,,,,,,,,,
5430,4.872400007,,,,,,,,,,,
5431,4.964800007,,,,,,,,,,,
5432,5.149600008,,,,,,,,,,,
5433,5.342800009,,,,,,,,,,,
5434,5.435200009,,,,,,,,,,,
5435,5.52760001,,,,,,,,,,,
5436,5.56960001,,,,,,,,,,,
5437,5.52760001,,,,,,,,,,,
5438,5.52760001,,,,,,,,,,,
5439,5.62000001,,,,,,,,,,,
5440,5.67040001,,,,,,,,,,,
5441,5.62000001,,,,,,,,,,,
5442,5.52760001,,,,,,,,,,,
5443,5.342800009,,,,,,,,,,,
5444,5.292400009,,,,,,,,,,,
5445,5.292400009,,,,,,,,,,,
5446,5.200000008,,,,,,,,,,,
5447,5.107600008,,,,,,,,,,,
5448,5.057200008,,,,,,,,,,,
5449,5.015200008,,,,,,,,,,,
5450,4.964800007,,,,,,,,,,,
5451,4.964800007,,,,,,,,,,,
5452,4.922800007,,,,,,,,,,,
5453,4.922800007,,,,,,,,,,,
5454,4.922800007,,,,,,,,,,,
5455,4.922800007,,,,,,,,,,,
5456,4.922800007,,,,,,,,,,,
5457,4.964800007,,,,,,,,,,,
5458,4.964800007,,,,,,,,,,,
5459,5.015200008,,,,,,,,,,,
5460,5.015200008,,,,,,,,,,,
5461,5.015200008,,,,,,,,,,,
5462,5.057200008,,,,,,,,,,,
5463,5.107600008,,,,,,,,,,,
5464,5.107600008,,,,,,,,,,,
5465,5.149600008,,,,,,,,,,,
5466,5.200000008,,,,,,,,,,,
5467,5.149600008,,,,,,,,,,,
5468,5.107600008,,,,,,,,,,,
5469,5.107600008,,,,,,,,,,,
5470,5.057200008,,,,,,,,,,,
5471,5.057200008,,,,,,,,,,,
5472,5.057200008,,,,,,,,,,,
5473,5.057200008,,,,,,,,,,,
5474,5.057200008,,,,,,,,,,,
5475,5.057200008,,,,,,,,,,,
5476,5.057200008,,,,,,,,,,,
5477,5.015200008,,,,,,,,,,,
5478,4.964800007,,,,,,,,,,,
5479,5.015200008,,,,,,,,,,,
5480,5.057200008,,,,,,,,,,,
5481,5.107600008,,,,,,,,,,,
5482,5.149600008,,,,,,,,,,,
5483,5.250400009,,,,,,,,,,,
5484,5.292400009,,,,,,,,,,,
5485,5.250400009,,,,,,,,,,,
5486,5.107600008,,,,,,,,,,,
5487,5.200000008,,,,,,,,,,,
5488,5.342800009,,,,,,,,,,,
5489,5.342800009,,,,,,,,,,,
5490,5.250400009,,,,,,,,,,,
5491,5.107600008,,,,,,,,,,,
5492,5.107600008,,,,,,,,,,,
5493,5.057200008,,,,,,,,,,,
5494,5.015200008,,,,,,,,,,,
5495,4.964800007,,,,,,,,,,,
5496,5.015200008,,,,,,,,,,,
5497,4.964800007,,,,,,,,,,,
5498,4.922800007,,,,,,,,,,,
5499,4.872400007,,,,,,,,,,,
5500,4.872400007,,,,,,,,,,,
5501,4.872400007,,,,,,,,,,,
5502,4.872400007,,,,,,,,,,,
5503,4.872400007,,,,,,,,,,,
5504,5.015200008,,,,,,,,,,,
5505,5.200000008,,,,,,,,,,,
5506,5.292400009,,,,,,,,,,,
5507,5.384800009,,,,,,,,,,,
5508,5.47720001,,,,,,,,,,,
5509,5.56960001,,,,,,,,,,,
5510,5.56960001,,,,,,,,,,,
5511,5.384800009,,,,,,,,,,,
5512,5.342800009,,,,,,,,,,,
5513,5.292400009,,,,,,,,,,,
5514,5.292400009,,,,,,,,,,,
5515,5.200000008,,,,,,,,,,,
5516,5.107600008,,,,,,,,,,,
5517,4.922800007,,,,,,,,,,,
5518,4.964800007,,,,,,,,,,,
5519,4.964800007,,,,,,,,,,,
5520,4.964800007,,,,,,,,,,,
5521,4.964800007,,,,,,,,,,,
5522,4.964800007,,,,,,,,,,,
5523,4.922800007,,,,,,,,,,,
5524,4.922800007,,,,,,,,,,,
5525,4.922800007,,,,,,,,,,,
5526,4.872400007,,,,,,,,,,,
5527,4.872400007,,,,,,,,,,,
5528,4.964800007,,,,,,,,,,,
5529,5.057200008,,,,,,,,,,,
5530,5.149600008,,,,,,,,,,,
5531,5.250400009,,,,,,,,,,,
5532,5.250400009,,,,,,,,,,,
5533,5.292400009,,,,,,,,,,,
5534,5.342800009,,,,,,,,,,,
5535,5.384800009,,,,,,,,,,,
5536,5.342800009,,,,,,,,,,,
5537,5.292400009,,,,,,,,,,,
5538,5.200000008,,,,,,,,,,,
5539,5.107600008,,,,,,,,,,,
5540,5.015200008,,,,,,,,,,,
5541,4.964800007,,,,,,,,,,,
5542,4.922800007,,,,,,,,,,,
5543,4.872400007,,,,,,,,,,,
5544,4.830400007,,,,,,,,,,,
5545,4.830400007,,,,,,,,,,,
5546,4.729600007,,,,,,,,,,,
5547,4.729600007,,,,,,,,,,,
5548,4.729600007,,,,,,,,,,,
5549,4.729600007,,,,,,,,,,,
5550,4.729600007,,,,,,,,,,,
5551,4.780000007,,,,,,,,,,,
5552,4.964800007,,,,,,,,,,,
5553,5.107600008,,,,,,,,,,,
5554,5.149600008,,,,,,,,,,,
5555,5.250400009,,,,,,,,,,,
5556,5.292400009,,,,,,,,,,,
5557,5.384800009,,,,,,,,,,,
5558,5.435200009,,,,,,,,,,,
5559,5.384800009,,,,,,,,,,,
5560,5.384800009,,,,,,,,,,,
5561,5.292400009,,,,,,,,,,,
5562,5.200000008,,,,,,,,,,,
5563,5.149600008,,,,,,,,,,,
5564,5.107600008,,,,,,,,,,,
5565,5.057200008,,,,,,,,,,,
5566,5.057200008,,,,,,,,,,,
5567,5.057200008,,,,,,,,,,,
5568,5.057200008,,,,,,,,,,,
5569,5.057200008,,,,,,,,,,,
5570,5.015200008,,,,,,,,,,,
5571,5.015200008,,,,,,,,,,,
5572,5.057200008,,,,,,,,,,,
5573,5.015200008,,,,,,,,,,,
5574,5.015200008,,,,,,,,,,,
5575,4.964800007,,,,,,,,,,,
5576,4.964800007,,,,,,,,,,,
5577,5.057200008,,,,,,,,,,,
5578,5.149600008,,,,,,,,,,,
5579,5.250400009,,,,,,,,,,,
5580,5.250400009,,,,,,,,,,,
5581,5.384800009,,,,,,,,,,,
5582,5.47720001,,,,,,,,,,,
5583,5.56960001,,,,,,,,,,,
5584,5.292400009,,,,,,,,,,,
5585,5.250400009,,,,,,,,,,,
5586,5.107600008,,,,,,,,,,,
5587,5.057200008,,,,,,,,,,,
5588,4.922800007,,,,,,,,,,,
5589,4.922800007,,,,,,,,,,,
5590,4.872400007,,,,,,,,,,,
5591,4.872400007,,,,,,,,,,,
5592,4.872400007,,,,,,,,,,,
5593,4.780000007,,,,,,,,,,,
5594,4.687600006,,,,,,,,,,,
5595,4.729600007,,,,,,,,,,,
5596,4.729600007,,,,,,,,,,,
5597,4.595200006,,,,,,,,,,,
5598,4.544800006,,,,,,,,,,,
5599,4.595200006,,,,,,,,,,,
5600,4.595200006,,,,,,,,,,,
5601,4.637200006,,,,,,,,,,,
5602,4.637200006,,,,,,,,,,,
5603,4.637200006,,,,,,,,,,,
5604,4.872400007,,,,,,,,,,,
5605,4.964800007,,,,,,,,,,,
5606,5.107600008,,,,,,,,,,,
5607,5.149600008,,,,,,,,,,,
5608,5.200000008,,,,,,,,,,,
5609,5.149600008,,,,,,,,,,,
5610,5.107600008,,,,,,,,,,,
5611,4.922800007,,,,,,,,,,,
5612,4.872400007,,,,,,,,,,,
5613,4.637200006,,,,,,,,,,,
5614,4.544800006,,,,,,,,,,,
5615,4.502800006,,,,,,,,,,,
5616,4.502800006,,,,,,,,,,,
5617,4.360000005,,,,,,,,,,,
5618,4.309600005,,,,,,,,,,,
5619,4.309600005,,,,,,,,,,,
5620,4.309600005,,,,,,,,,,,
5621,4.309600005,,,,,,,,,,,
5622,4.309600005,,,,,,,,,,,
5623,4.452400005,,,,,,,,,,,
5624,4.687600006,,,,,,,,,,,
5625,4.922800007,,,,,,,,,,,
5626,5.107600008,,,,,,,,,,,
5627,5.250400009,,,,,,,,,,,
5628,5.342800009,,,,,,,,,,,
5629,5.342800009,,,,,,,,,,,
5630,5.384800009,,,,,,,,,,,
5631,5.384800009,,,,,,,,,,,
5632,5.342800009,,,,,,,,,,,
5633,5.342800009,,,,,,,,,,,
5634,5.250400009,,,,,,,,,,,
5635,5.107600008,,,,,,,,,,,
5636,5.015200008,,,,,,,,,,,
5637,4.872400007,,,,,,,,,,,
5638,4.729600007,,,,,,,,,,,
5639,4.637200006,,,,,,,,,,,
5640,4.544800006,,,,,,,,,,,
5641,4.544800006,,,,,,,,,,,
5642,4.452400005,,,,,,,,,,,
5643,4.452400005,,,,,,,,,,,
5644,4.502800006,,,,,,,,,,,
5645,4.410400005,,,,,,,,,,,
5646,4.410400005,,,,,,,,,,,
5647,4.452400005,,,,,,,,,,,
5648,4.729600007,,,,,,,,,,,
5649,4.964800007,,,,,,,,,,,
5650,5.149600008,,,,,,,,,,,
5651,5.200000008,,,,,,,,,,,
5652,5.200000008,,,,,,,,,,,
5653,5.250400009,,,,,,,,,,,
5654,5.200000008,,,,,,,,,,,
5655,5.200000008,,,,,,,,,,,
5656,5.250400009,,,,,,,,,,,
5657,5.149600008,,,,,,,,,,,
5658,5.107600008,,,,,,,,,,,
5659,5.107600008,,,,,,,,,,,
5660,5.057200008,,,,,,,,,,,
5661,5.057200008,,,,,,,,,,,
5662,5.057200008,,,,,,,,,,,
5663,5.015200008,,,,,,,,,,,
5664,5.015200008,,,,,,,,,,,
5665,5.015200008,,,,,,,,,,,
5666,4.964800007,,,,,,,,,,,
5667,4.964800007,,,,,,,,,,,
5668,4.964800007,,,,,,,,,,,
5669,4.964800007,,,,,,,,,,,
5670,4.922800007,,,,,,,,,,,
5671,4.964800007,,,,,,,,,,,
5672,5.015200008,,,,,,,,,,,
5673,4.872400007,,,,,,,,,,,
5674,4.830400007,,,,,,,,,,,
5675,4.872400007,,,,,,,,,,,
5676,5.015200008,,,,,,,,,,,
5677,5.149600008,,,,,,,,,,,
5678,5.200000008,,,,,,,,,,,
5679,5.200000008,,,,,,,,,,,
5680,5.250400009,,,,,,,,,,,
5681,5.250400009,,,,,,,,,,,
5682,5.200000008,,,,,,,,,,,
5683,5.107600008,,,,,,,,,,,
5684,5.015200008,,,,,,,,,,,
5685,5.015200008,,,,,,,,,,,
5686,5.015200008,,,,,,,,,,,
5687,4.964800007,,,,,,,,,,,
5688,4.922800007,,,,,,,,,,,
5689,4.922800007,,,,,,,,,,,
5690,4.922800007,,,,,,,,,,,
5691,4.922800007,,,,,,,,,,,
5692,4.872400007,,,,,,,,,,,
5693,4.872400007,,,,,,,,,,,
5694,4.964800007,,,,,,,,,,,
5695,5.015200008,,,,,,,,,,,
5696,5.057200008,,,,,,,,,,,
5697,5.107600008,,,,,,,,,,,
5698,5.149600008,,,,,,,,,,,
5699,5.250400009,,,,,,,,,,,
5700,5.384800009,,,,,,,,,,,
5701,5.62000001,,,,,,,,,,,
5702,5.56960001,,,,,,,,,,,
5703,5.56960001,,,,,,,,,,,
5704,5.62000001,,,,,,,,,,,
5705,5.62000001,,,,,,,,,,,
5706,5.56960001,,,,,,,,,,,
5707,5.384800009,,,,,,,,,,,
5708,5.292400009,,,,,,,,,,,
5709,5.200000008,,,,,,,,,,,
5710,5.200000008,,,,,,,,,,,
5711,5.200000008,,,,,,,,,,,
5712,5.200000008,,,,,,,,,,,
5713,5.200000008,,,,,,,,,,,
5714,5.292400009,,,,,,,,,,,
5715,5.250400009,,,,,,,,,,,
5716,5.057200008,,,,,,,,,,,
5717,5.057200008,,,,,,,,,,,
5718,5.057200008,,,,,,,,,,,
5719,5.107600008,,,,,,,,,,,
5720,5.250400009,,,,,,,,,,,
5721,5.342800009,,,,,,,,,,,
5722,5.435200009,,,,,,,,,,,
5723,5.62000001,,,,,,,,,,,
5724,5.762800011,,,,,,,,,,,
5725,5.804800011,,,,,,,,,,,
5726,5.804800011,,,,,,,,,,,
5727,5.855200011,,,,,,,,,,,
5728,5.855200011,,,,,,,,,,,
5729,5.804800011,,,,,,,,,,,
5730,5.67040001,,,,,,,,,,,
5731,5.56960001,,,,,,,,,,,
5732,5.47720001,,,,,,,,,,,
5733,5.435200009,,,,,,,,,,,
5734,5.435200009,,,,,,,,,,,
5735,5.384800009,,,,,,,,,,,
5736,5.384800009,,,,,,,,,,,
5737,5.384800009,,,,,,,,,,,
5738,5.342800009,,,,,,,,,,,
5739,5.292400009,,,,,,,,,,,
5740,5.250400009,,,,,,,,,,,
5741,5.200000008,,,,,,,,,,,
5742,5.200000008,,,,,,,,,,,
5743,5.200000008,,,,,,,,,,,
5744,5.292400009,,,,,,,,,,,
5745,5.342800009,,,,,,,,,,,
5746,5.435200009,,,,,,,,,,,
5747,5.52760001,,,,,,,,,,,
5748,5.62000001,,,,,,,,,,,
5749,5.62000001,,,,,,,,,,,
5750,5.804800011,,,,,,,,,,,
5751,5.855200011,,,,,,,,,,,
5752,5.855200011,,,,,,,,,,,
5753,5.804800011,,,,,,,,,,,
5754,5.762800011,,,,,,,,,,,
5755,5.62000001,,,,,,,,,,,
5756,5.52760001,,,,,,,,,,,
5757,5.435200009,,,,,,,,,,,
5758,5.47720001,,,,,,,,,,,
5759,5.435200009,,,,,,,,,,,
5760,5.435200009,,,,,,,,,,,
5761,5.342800009,,,,,,,,,,,
5762,5.292400009,,,,,,,,,,,
5763,5.250400009,,,,,,,,,,,
5764,5.200000008,,,,,,,,,,,
5765,5.149600008,,,,,,,,,,,
5766,5.107600008,,,,,,,,,,,
5767,5.149600008,,,,,,,,,,,
5768,5.149600008,,,,,,,,,,,
5769,5.200000008,,,,,,,,,,,
5770,5.292400009,,,,,,,,,,,
5771,5.292400009,,,,,,,,,,,
5772,5.292400009,,,,,,,,,,,
5773,5.435200009,,,,,,,,,,,
5774,5.52760001,,,,,,,,,,,
5775,5.56960001,,,,,,,,,,,
5776,5.56960001,,,,,,,,,,,
5777,5.56960001,,,,,,,,,,,
5778,5.384800009,,,,,,,,,,,
5779,5.250400009,,,,,,,,,,,
5780,5.107600008,,,,,,,,,,,
5781,5.057200008,,,,,,,,,,,
5782,5.015200008,,,,,,,,,,,
5783,4.922800007,,,,,,,,,,,
5784,4.780000007,,,,,,,,,,,
5785,4.729600007,,,,,,,,,,,
5786,4.729600007,,,,,,,,,,,
5787,4.637200006,,,,,,,,,,,
5788,4.544800006,,,,,,,,,,,
5789,4.502800006,,,,,,,,,,,
5790,4.452400005,,,,,,,,,,,
5791,4.502800006,,,,,,,,,,,
5792,4.595200006,,,,,,,,,,,
5793,4.780000007,,,,,,,,,,,
5794,4.922800007,,,,,,,,,,,
5795,4.922800007,,,,,,,,,,,
5796,5.015200008,,,,,,,,,,,
5797,5.200000008,,,,,,,,,,,
5798,5.200000008,,,,,,,,,,,
5799,5.149600008,,,,,,,,,,,
5800,5.200000008,,,,,,,,,,,
5801,5.107600008,,,,,,,,,,,
5802,5.015200008,,,,,,,,,,,
5803,4.922800007,,,,,,,,,,,
5804,4.872400007,,,,,,,,,,,
5805,4.780000007,,,,,,,,,,,
5806,4.729600007,,,,,,,,,,,
5807,4.637200006,,,,,,,,,,,
5808,4.595200006,,,,,,,,,,,
5809,4.544800006,,,,,,,,,,,
5810,4.502800006,,,,,,,,,,,
5811,4.452400005,,,,,,,,,,,
5812,4.410400005,,,,,,,,,,,
5813,4.410400005,,,,,,,,,,,
5814,4.410400005,,,,,,,,,,,
5815,4.544800006,,,,,,,,,,,
5816,4.729600007,,,,,,,,,,,
5817,5.015200008,,,,,,,,,,,
5818,5.057200008,,,,,,,,,,,
5819,5.149600008,,,,,,,,,,,
5820,5.250400009,,,,,,,,,,,
5821,5.292400009,,,,,,,,,,,
5822,5.384800009,,,,,,,,,,,
5823,5.384800009,,,,,,,,,,,
5824,5.292400009,,,,,,,,,,,
5825,5.200000008,,,,,,,,,,,
5826,5.107600008,,,,,,,,,,,
5827,5.015200008,,,,,,,,,,,
5828,4.922800007,,,,,,,,,,,
5829,4.872400007,,,,,,,,,,,
5830,4.830400007,,,,,,,,,,,
5831,4.780000007,,,,,,,,,,,
5832,4.830400007,,,,,,,,,,,
5833,4.780000007,,,,,,,,,,,
5834,4.830400007,,,,,,,,,,,
